id_transacao,id_cartao,data_transacao,valor,mcc,estabelecimento,canal,pais,moeda
358,117,2026-05-31,4128.3,4829,Loja_50,MOBILE,BR,BRL
359,94,2026-05-16,3003.76,5411,Loja_7,MOBILE,BR,BRL
360,163,2026-06-05,1116.52,4829,Loja_34,PRESENCIAL,BR,BRL
361,43,2026-05-10,3513.46,5812,Loja_46,MOBILE,BR,BRL
362,157,2026-06-17,3610.58,5812,Loja_8,PRESENCIAL,BR,BRL
363,49,2026-05-30,1085.79,5411,Loja_49,PRESENCIAL,BR,BRL
364,173,2026-04-28,242.04,5411,Loja_50,PRESENCIAL,BR,BRL
365,130,2026-06-25,2292.37,7995,Loja_1,MOBILE,BR,BRL
366,111,2026-04-29,3683.71,7995,Loja_33,ONLINE,BR,BRL
367,33,2026-06-29,3462.17,7995,Loja_43,MOBILE,BR,BRL
368,99,2026-05-20,3034.74,4829,Loja_45,ONLINE,BR,BRL
369,76,2026-05-16,1375.24,5812,Loja_9,PRESENCIAL,BR,BRL
370,132,2026-06-04,3016.6,4829,Loja_21,MOBILE,BR,BRL
371,56,2026-06-17,3686.73,5812,Loja_40,MOBILE,BR,BRL
372,173,2026-06-26,1459.99,5812,Loja_33,MOBILE,BR,BRL
373,30,2026-05-28,3474.62,4829,Loja_31,MOBILE,BR,BRL
374,107,2026-04-17,2857.48,4829,Loja_19,PRESENCIAL,BR,BRL
375,7,2026-05-25,4043.44,5812,Loja_4,MOBILE,BR,BRL
376,42,2026-06-06,292.46,7011,Loja_10,ONLINE,BR,BRL
377,193,2026-05-04,3456.07,5411,Loja_23,PRESENCIAL,BR,BRL
378,190,2026-05-02,521.38,5812,Loja_48,MOBILE,BR,BRL
379,179,2026-06-06,2810.74,5411,Loja_25,PRESENCIAL,BR,BRL
380,176,2026-06-02,2088.67,4829,Loja_4,ONLINE,BR,BRL
381,200,2026-05-17,3720.91,5812,Loja_41,MOBILE,BR,BRL
382,151,2026-05-04,3550.63,4829,Loja_13,MOBILE,BR,BRL
383,46,2026-04-16,4821.81,5411,Loja_12,ONLINE,BR,BRL
384,11,2026-05-19,3678.05,7011,Loja_36,PRESENCIAL,BR,BRL
385,66,2026-07-12,659.03,7011,Loja_30,MOBILE,BR,BRL
386,83,2026-04-27,4688.1,5411,Loja_50,MOBILE,BR,BRL
387,126,2026-04-30,3081.89,4829,Loja_23,ONLINE,BR,BRL
388,57,2026-06-19,3922.32,4829,Loja_5,MOBILE,BR,BRL
389,104,2026-07-01,805.26,7011,Loja_15,ONLINE,BR,BRL
390,76,2026-06-15,3320.04,4829,Loja_34,PRESENCIAL,BR,BRL
391,167,2026-07-11,4983.19,5411,Loja_43,PRESENCIAL,BR,BRL
392,158,2026-04-24,2233.88,5812,Loja_3,MOBILE,BR,BRL
393,30,2026-05-24,4429.44,7011,Loja_35,MOBILE,BR,BRL
394,198,2026-05-26,1421.32,4829,Loja_33,PRESENCIAL,BR,BRL
395,167,2026-06-18,2439.16,7011,Loja_33,ONLINE,BR,BRL
396,198,2026-05-05,4741.58,4829,Loja_1,MOBILE,BR,BRL
397,199,2026-06-15,336.7,7995,Loja_7,ONLINE,BR,BRL
398,190,2026-05-18,2693.39,5411,Loja_48,MOBILE,BR,BRL
399,85,2026-07-08,777.24,5411,Loja_5,ONLINE,BR,BRL
400,19,2026-04-30,898.18,5812,Loja_17,PRESENCIAL,BR,BRL
401,111,2026-06-02,1946.28,5411,Loja_25,MOBILE,BR,BRL
402,185,2026-04-24,-600.35,5411,Loja_49,MOBILE,BR,BRL
403,19,2026-05-28,2932.18,4829,Loja_7,PRESENCIAL,BR,BRL
404,23,2026-06-06,3936.59,7995,Loja_25,PRESENCIAL,BR,BRL
405,41,2026-05-05,4112.39,5812,Loja_9,MOBILE,BR,BRL
406,140,2026-06-05,1961.05,5812,Loja_20,MOBILE,BR,BRL
407,187,2026-04-21,4436.02,7011,Loja_1,MOBILE,BR,BRL
408,11,2026-07-12,4375.09,4829,Loja_39,PRESENCIAL,BR,BRL
409,79,2026-06-16,2690.39,7011,Loja_14,PRESENCIAL,BR,BRL
410,37,2026-06-22,4529.08,5812,Loja_15,MOBILE,BR,BRL
411,47,2026-04-18,4175.39,4829,Loja_4,MOBILE,BR,BRL
412,75,2026-04-18,2311.71,5411,Loja_17,ONLINE,BR,BRL
413,85,2026-05-28,995.11,5812,Loja_43,MOBILE,BR,BRL
414,18,2026-06-18,1180.32,7011,Loja_32,PRESENCIAL,BR,BRL
415,178,2026-04-29,1648.45,5812,Loja_37,MOBILE,BR,BRL
416,110,2026-06-21,1828.82,5411,Loja_21,ONLINE,BR,BRL
417,165,2026-05-18,3930.44,7011,Loja_24,ONLINE,BR,BRL
418,123,2026-05-14,3401.11,7995,Loja_23,PRESENCIAL,BR,BRL
419,166,2026-04-26,2439.99,5411,Loja_18,ONLINE,BR,BRL
420,188,2026-04-23,4457.57,5411,Loja_47,ONLINE,BR,BRL
421,162,2026-07-09,4461.6,4829,Loja_38,PRESENCIAL,BR,BRL
422,10,2026-05-03,3848.31,7011,Loja_35,MOBILE,BR,BRL
423,94,2026-05-23,2365.8,5812,Loja_50,MOBILE,BR,BRL
424,119,2026-05-09,3668.8,4829,Loja_6,PRESENCIAL,BR,BRL
425,62,2026-04-25,-1825.69,5812,Loja_49,MOBILE,BR,BRL
426,145,2026-05-01,710.45,5812,Loja_48,MOBILE,BR,BRL
427,57,2026-05-11,2422.68,5812,Loja_5,PRESENCIAL,BR,BRL
428,53,2026-05-07,1853.48,7011,Loja_25,PRESENCIAL,BR,BRL
429,11,2026-04-20,4590.33,7011,Loja_7,MOBILE,BR,BRL
430,71,2026-06-09,4842.52,4829,Loja_35,MOBILE,BR,BRL
431,94,2026-04-28,877.51,5411,Loja_34,PRESENCIAL,BR,BRL
432,133,2026-05-22,1887.88,7011,Loja_23,PRESENCIAL,BR,BRL
433,2,2026-05-09,3965.36,5812,Loja_29,ONLINE,BR,BRL
434,72,2026-06-15,1157.65,5812,Loja_12,ONLINE,BR,BRL
435,31,2026-04-19,1817.49,5812,Loja_27,PRESENCIAL,BR,BRL
436,123,2026-05-12,3604.08,5812,Loja_38,ONLINE,BR,BRL
437,63,2026-07-07,3239.82,5812,Loja_37,MOBILE,BR,BRL
438,11,2026-04-30,814.03,5812,Loja_4,ONLINE,BR,BRL
439,104,2026-04-27,1298.72,4829,Loja_41,ONLINE,BR,BRL
440,73,2026-07-02,4393.76,5812,Loja_29,MOBILE,BR,BRL
441,44,2026-06-14,4963.95,7995,Loja_39,ONLINE,BR,BRL
442,47,2026-04-24,3975.13,4829,Loja_17,ONLINE,BR,BRL
443,117,2026-04-27,3623.69,4829,Loja_5,ONLINE,BR,BRL
444,5,2026-06-17,1897.27,4829,Loja_33,MOBILE,BR,BRL
445,25,2026-06-20,2104.78,7995,Loja_40,MOBILE,BR,BRL
446,129,2026-06-27,204.79,5411,Loja_31,MOBILE,BR,BRL
447,1,2026-04-17,660.34,7995,Loja_34,PRESENCIAL,BR,BRL
448,136,2026-05-19,1858.18,5812,Loja_31,PRESENCIAL,BR,BRL
449,195,2026-04-14,1759.08,4829,Loja_7,PRESENCIAL,BR,BRL
450,60,2026-07-02,678.08,7011,Loja_39,MOBILE,BR,BRL
451,182,2026-07-12,2049.15,4829,Loja_34,ONLINE,BR,BRL
452,53,2026-04-15,2603.61,7011,Loja_27,PRESENCIAL,BR,BRL
453,150,2026-06-10,541.85,7011,Loja_35,PRESENCIAL,BR,BRL
454,175,2026-05-23,2827.7,5812,Loja_27,MOBILE,BR,BRL
455,95,2026-05-02,3921.1,4829,Loja_31,PRESENCIAL,BR,BRL
456,199,2026-04-13,4942.66,7995,Loja_48,ONLINE,BR,BRL
457,192,2026-06-13,4276.44,7995,Loja_45,ONLINE,BR,BRL
458,87,2026-05-03,510.39,4829,Loja_45,MOBILE,BR,BRL
459,163,2026-07-12,3536.88,5411,Loja_10,PRESENCIAL,BR,BRL
460,17,2026-06-09,4630.05,5812,Loja_24,ONLINE,BR,BRL
461,103,2026-04-25,3049.05,4829,Loja_19,MOBILE,BR,BRL
462,199,2026-06-20,4818.01,7995,Loja_29,ONLINE,BR,BRL
463,133,2026-06-06,1016.52,5812,Loja_3,MOBILE,BR,BRL
464,158,2026-06-21,2557.63,5411,Loja_24,ONLINE,BR,BRL
465,23,2026-06-07,3278.55,7995,Loja_23,MOBILE,BR,BRL
466,133,2026-07-11,1981.76,5411,Loja_6,MOBILE,BR,BRL
467,150,2026-05-29,1429.62,7011,Loja_18,ONLINE,BR,BRL
468,104,2026-04-30,3035.75,5411,Loja_17,ONLINE,BR,BRL
469,19,2026-05-09,2041.6,7011,Loja_22,ONLINE,BR,BRL
470,138,2026-04-30,4016.68,7011,Loja_45,PRESENCIAL,BR,BRL
471,198,2026-06-11,4830.62,7011,Loja_50,PRESENCIAL,BR,BRL
472,8,2026-05-12,3411.16,5411,Loja_17,ONLINE,BR,BRL
473,57,2026-04-17,1919.54,5812,Loja_21,PRESENCIAL,BR,BRL
474,3,2026-04-14,4777.67,7011,Loja_16,PRESENCIAL,BR,BRL
475,88,2026-07-03,474.12,4829,Loja_12,PRESENCIAL,BR,BRL
476,147,2026-06-08,1576.23,5812,Loja_48,MOBILE,BR,BRL
477,189,2026-06-17,4651.97,5812,Loja_48,ONLINE,BR,BRL
478,52,2026-06-11,4364.99,4829,Loja_23,ONLINE,BR,BRL
479,21,2026-04-17,3896.9,7995,Loja_40,ONLINE,BR,BRL
480,11,2026-05-12,3823.58,7011,Loja_40,PRESENCIAL,BR,BRL
481,148,2026-06-07,2466.78,7995,Loja_12,MOBILE,BR,BRL
482,148,2026-06-26,1408.53,5411,Loja_34,PRESENCIAL,BR,BRL
483,129,2026-05-29,2396.82,7995,Loja_44,ONLINE,BR,BRL
484,133,2026-05-15,2291.41,7011,Loja_45,ONLINE,BR,BRL
485,149,2026-06-30,68.98,7011,Loja_24,MOBILE,BR,BRL
486,68,2026-06-12,4310.59,7011,Loja_31,MOBILE,BR,BRL
487,109,2026-06-16,1722.05,7995,Loja_45,PRESENCIAL,BR,BRL
488,116,2026-06-19,1831.74,4829,Loja_9,MOBILE,BR,BRL
489,185,2026-06-08,3433.2,5812,Loja_36,PRESENCIAL,BR,BRL
490,190,2026-06-23,4282.98,7995,Loja_1,ONLINE,BR,BRL
491,162,2026-05-07,2113.39,4829,Loja_47,PRESENCIAL,BR,BRL
492,144,2026-05-01,3928.81,5411,Loja_26,ONLINE,BR,BRL
493,66,2026-05-13,3455.81,5411,Loja_29,MOBILE,BR,BRL
494,144,2026-05-02,1679.94,7011,Loja_23,ONLINE,BR,BRL
495,174,2026-04-26,2064.69,5812,Loja_37,MOBILE,BR,BRL
496,200,2026-06-06,3252.83,7011,Loja_21,MOBILE,BR,BRL
497,115,2026-07-02,2557.12,7995,Loja_40,PRESENCIAL,BR,BRL
498,43,2026-04-22,2324.12,7011,Loja_27,MOBILE,BR,BRL
499,19,2026-07-02,3065.43,5812,Loja_22,ONLINE,BR,BRL
500,182,2026-06-08,1574.28,4829,Loja_42,PRESENCIAL,BR,BRL
501,93,2026-04-28,1363.53,4829,Loja_29,PRESENCIAL,BR,BRL
502,33,2026-06-12,844.92,7011,Loja_48,MOBILE,BR,BRL
503,102,2026-06-29,3751.2,5411,Loja_5,PRESENCIAL,BR,BRL
504,102,2026-05-06,2746.68,5411,Loja_7,PRESENCIAL,BR,BRL
505,100,2026-06-03,3094.33,5812,Loja_16,MOBILE,BR,BRL
506,34,2026-05-06,1428.03,5812,Loja_2,ONLINE,BR,BRL
507,84,2026-05-13,3321.11,7995,Loja_35,PRESENCIAL,BR,BRL
508,179,2026-05-04,2747.24,5812,Loja_38,MOBILE,BR,BRL
509,145,2026-05-18,2288.15,4829,Loja_41,MOBILE,BR,BRL
510,124,2026-05-04,2673.58,5812,Loja_6,PRESENCIAL,BR,BRL
511,40,2026-06-04,1546.26,5411,Loja_1,MOBILE,BR,BRL
512,89,2026-06-06,4078.75,7995,Loja_35,ONLINE,BR,BRL
513,194,2026-05-12,3441.97,7011,Loja_1,PRESENCIAL,BR,BRL
514,2,2026-05-03,3991.84,7011,Loja_13,PRESENCIAL,BR,BRL
515,64,2026-06-22,4411.99,7995,Loja_25,ONLINE,BR,BRL
516,62,2026-05-07,1322.27,4829,Loja_45,MOBILE,BR,BRL
517,137,2026-06-08,1366.61,7995,Loja_13,ONLINE,BR,BRL
518,164,2026-05-15,920.21,4829,Loja_29,PRESENCIAL,BR,BRL
519,83,2026-07-10,3505.36,5812,Loja_4,MOBILE,BR,BRL
520,73,2026-06-08,120.43,5812,Loja_46,PRESENCIAL,BR,BRL
521,39,2026-07-11,3638.26,7995,Loja_14,PRESENCIAL,BR,BRL
522,128,2026-05-26,2107.01,7995,Loja_45,ONLINE,BR,BRL
523,38,2026-07-05,1657.94,7011,Loja_50,PRESENCIAL,BR,BRL
524,50,2026-06-10,366.21,7995,Loja_1,ONLINE,BR,BRL
525,99,2026-05-17,4873.25,5812,Loja_48,ONLINE,BR,BRL
526,25,2026-05-07,1003.91,5812,Loja_31,PRESENCIAL,BR,BRL
527,83,2026-06-22,3410.4,5411,Loja_48,MOBILE,BR,BRL
528,164,2026-06-04,2609.42,5812,Loja_24,ONLINE,BR,BRL
529,29,2026-06-12,4319.65,7995,Loja_21,ONLINE,BR,BRL
530,31,2026-05-23,845.13,5812,Loja_1,ONLINE,BR,BRL
531,177,2026-04-27,2909.57,5812,Loja_24,ONLINE,BR,BRL
532,176,2026-04-24,1251.12,7011,Loja_49,MOBILE,BR,BRL
533,40,2026-04-14,309.66,4829,Loja_7,ONLINE,BR,BRL
534,143,2026-04-21,2444.34,7011,Loja_29,MOBILE,BR,BRL
535,92,2026-06-25,972.9,7011,Loja_3,PRESENCIAL,BR,BRL
536,139,2026-04-14,3536.06,7995,Loja_13,MOBILE,BR,BRL
537,188,2026-05-14,941.27,7011,Loja_39,MOBILE,BR,BRL
538,116,2026-06-05,810.11,7011,Loja_35,PRESENCIAL,BR,BRL
539,130,2026-05-25,2275.85,5812,Loja_2,MOBILE,BR,BRL
540,62,2026-06-01,4285.58,5411,Loja_43,MOBILE,BR,BRL
541,175,2026-05-10,4097.06,4829,Loja_10,MOBILE,BR,BRL
542,83,2026-06-28,1422.81,5411,Loja_34,MOBILE,BR,BRL
543,34,2026-06-20,342.73,5411,Loja_13,ONLINE,BR,BRL
544,147,2026-04-21,2432.0,7995,Loja_43,PRESENCIAL,BR,BRL
545,66,2026-07-06,2633.85,7011,Loja_15,MOBILE,BR,BRL
546,54,2026-04-20,-3592.05,7995,Loja_6,PRESENCIAL,BR,BRL
547,143,2026-05-20,4007.09,7011,Loja_46,ONLINE,BR,BRL
548,11,2026-07-03,4119.98,7011,Loja_5,ONLINE,BR,BRL
549,186,2026-06-13,4803.33,4829,Loja_25,ONLINE,BR,BRL
550,146,2026-04-23,973.67,5812,Loja_36,MOBILE,BR,BRL
551,197,2026-04-22,2795.13,4829,Loja_23,MOBILE,BR,BRL
552,27,2026-06-21,2299.02,5812,Loja_36,PRESENCIAL,BR,BRL
553,137,2026-04-27,2528.42,7995,Loja_23,PRESENCIAL,BR,BRL
554,96,2026-05-21,2754.91,7995,Loja_47,PRESENCIAL,BR,BRL
555,55,2026-05-25,3045.98,4829,Loja_48,PRESENCIAL,BR,BRL
556,102,2026-07-12,1806.44,5411,Loja_19,MOBILE,BR,BRL
557,78,2026-07-12,91.35,7011,Loja_15,ONLINE,BR,BRL
558,177,2026-06-07,4280.04,4829,Loja_33,MOBILE,BR,BRL
559,25,2026-07-08,2857.63,7995,Loja_23,ONLINE,BR,BRL
560,150,2026-06-11,700.66,5812,Loja_17,PRESENCIAL,BR,BRL
561,56,2026-07-03,468.61,7011,Loja_31,ONLINE,BR,BRL
562,180,2026-04-30,2446.5,5411,Loja_39,MOBILE,BR,BRL
563,148,2026-05-25,1508.96,5411,Loja_50,ONLINE,BR,BRL
564,112,2026-05-20,4610.14,5411,Loja_50,ONLINE,BR,BRL
565,3,2026-04-22,3740.92,7995,Loja_4,PRESENCIAL,BR,BRL
566,145,2026-06-23,2626.67,7011,Loja_33,MOBILE,BR,BRL
567,188,2026-05-23,1111.78,7995,Loja_49,MOBILE,BR,BRL
568,111,2026-06-05,2880.52,7995,Loja_10,ONLINE,BR,BRL
569,191,2026-07-06,1687.48,4829,Loja_26,PRESENCIAL,BR,BRL
570,199,2026-04-14,434.54,5812,Loja_49,ONLINE,BR,BRL
571,102,2026-04-20,2409.8,4829,Loja_13,MOBILE,BR,BRL
572,64,2026-06-11,3083.82,5411,Loja_18,PRESENCIAL,BR,BRL
573,23,2026-06-28,1623.82,7995,Loja_28,PRESENCIAL,BR,BRL
574,153,2026-04-20,1748.06,5411,Loja_50,PRESENCIAL,BR,BRL
575,114,2026-04-24,854.58,5812,Loja_29,ONLINE,BR,BRL
576,176,2026-05-26,4621.82,5812,Loja_49,MOBILE,BR,BRL
577,14,2026-06-11,4265.29,4829,Loja_10,PRESENCIAL,BR,BRL
578,29,2026-06-03,78.53,7995,Loja_31,ONLINE,BR,BRL
579,55,2026-06-16,1666.06,4829,Loja_34,PRESENCIAL,BR,BRL
580,37,2026-04-15,2748.51,5411,Loja_25,MOBILE,BR,BRL
581,66,2026-06-21,4531.14,5411,Loja_19,ONLINE,BR,BRL
582,14,2026-05-14,3948.05,5411,Loja_5,PRESENCIAL,BR,BRL
583,169,2026-05-27,3305.26,5411,Loja_2,PRESENCIAL,BR,BRL
584,60,2026-05-25,4338.38,4829,Loja_46,ONLINE,BR,BRL
585,153,2026-05-05,4520.32,5411,Loja_12,ONLINE,BR,BRL
586,183,2026-07-10,2508.25,5411,Loja_16,MOBILE,BR,BRL
587,191,2026-06-22,1531.59,5411,Loja_23,MOBILE,BR,BRL
588,61,2026-05-09,1766.05,7011,Loja_4,MOBILE,BR,BRL
589,8,2026-05-02,1295.82,7011,Loja_15,ONLINE,BR,BRL
590,36,2026-07-01,1715.51,7995,Loja_34,MOBILE,BR,BRL
591,59,2026-05-20,3066.12,5812,Loja_37,ONLINE,BR,BRL
592,155,2026-05-31,2138.06,7995,Loja_35,ONLINE,BR,BRL
593,139,2026-04-16,1041.72,5812,Loja_9,PRESENCIAL,BR,BRL
594,35,2026-05-18,3445.78,5812,Loja_42,MOBILE,BR,BRL
595,143,2026-05-05,4586.39,5411,Loja_12,PRESENCIAL,BR,BRL
596,8,2026-06-02,4199.22,7995,Loja_27,PRESENCIAL,BR,BRL
597,164,2026-06-07,2220.59,5812,Loja_50,ONLINE,BR,BRL
598,196,2026-04-25,542.79,4829,Loja_18,MOBILE,BR,BRL
599,60,2026-06-13,2839.55,5411,Loja_23,ONLINE,BR,BRL
600,129,2026-04-26,3443.83,7995,Loja_46,MOBILE,BR,BRL
601,126,2026-05-13,1876.06,5812,Loja_11,ONLINE,BR,BRL
602,4,2026-06-08,1139.1,7995,Loja_15,MOBILE,BR,BRL
603,53,2026-07-04,3359.98,5812,Loja_29,MOBILE,BR,BRL
604,118,2026-06-11,2454.82,7995,Loja_26,ONLINE,BR,BRL
605,185,2026-06-02,3043.57,7995,Loja_40,MOBILE,BR,BRL
606,165,2026-04-13,2863.95,5411,Loja_34,ONLINE,BR,BRL
607,11,2026-06-11,2263.53,4829,Loja_35,PRESENCIAL,BR,BRL
608,100,2026-05-07,4919.31,5411,Loja_13,PRESENCIAL,BR,BRL
609,199,2026-06-06,2203.37,7995,Loja_11,PRESENCIAL,BR,BRL
610,177,2026-05-07,1479.15,5812,Loja_30,MOBILE,BR,BRL
611,29,2026-06-19,2263.97,4829,Loja_45,MOBILE,BR,BRL
612,116,2026-07-09,685.18,5812,Loja_30,MOBILE,BR,BRL
613,117,2026-07-01,4484.12,7011,Loja_21,MOBILE,BR,BRL
614,42,2026-06-27,3246.4,5411,Loja_8,MOBILE,BR,BRL
615,135,2026-04-13,2252.5,7995,Loja_47,MOBILE,BR,BRL
616,141,2026-05-25,3064.24,5411,Loja_50,ONLINE,BR,BRL
617,169,2026-06-23,4562.14,5812,Loja_10,ONLINE,BR,BRL
618,79,2026-06-03,3848.09,7995,Loja_19,MOBILE,BR,BRL
619,52,2026-07-12,911.67,4829,Loja_49,PRESENCIAL,BR,BRL
620,128,2026-05-04,70.92,5411,Loja_39,PRESENCIAL,BR,BRL
621,122,2026-05-15,1197.01,7995,Loja_29,ONLINE,BR,BRL
622,141,2026-06-07,-3010.07,4829,Loja_41,MOBILE,BR,BRL
623,48,2026-06-24,4102.41,5411,Loja_42,PRESENCIAL,BR,BRL
624,171,2026-04-30,193.24,4829,Loja_20,PRESENCIAL,BR,BRL
625,107,2026-06-20,4602.72,5812,Loja_44,PRESENCIAL,BR,BRL
626,153,2026-04-30,3059.34,4829,Loja_12,PRESENCIAL,BR,BRL
627,10,2026-07-01,3749.18,7011,Loja_21,PRESENCIAL,BR,BRL
628,195,2026-05-19,4488.67,4829,Loja_5,PRESENCIAL,BR,BRL
629,71,2026-05-31,2359.38,4829,Loja_27,MOBILE,BR,BRL
630,15,2026-06-29,1057.13,4829,Loja_47,MOBILE,BR,BRL
631,186,2026-04-15,2649.44,4829,Loja_46,PRESENCIAL,BR,BRL
632,67,2026-05-06,2141.0,4829,Loja_40,PRESENCIAL,BR,BRL
633,128,2026-05-07,4636.26,7995,Loja_32,ONLINE,BR,BRL
634,75,2026-06-18,4419.48,5411,Loja_8,ONLINE,BR,BRL
635,189,2026-06-16,2329.78,4829,Loja_27,PRESENCIAL,BR,BRL
636,164,2026-06-15,237.01,5411,Loja_41,ONLINE,BR,BRL
637,18,2026-06-03,3453.19,7011,Loja_33,MOBILE,BR,BRL
638,176,2026-05-31,-1626.38,7011,Loja_26,MOBILE,BR,BRL
639,45,2026-06-18,2848.92,7011,Loja_22,MOBILE,BR,BRL
640,10,2026-04-21,2400.75,5812,Loja_31,ONLINE,BR,BRL
641,138,2026-05-31,3139.73,7995,Loja_27,MOBILE,BR,BRL
642,145,2026-04-17,289.55,7011,Loja_36,MOBILE,BR,BRL
643,85,2026-05-28,103.4,5411,Loja_10,PRESENCIAL,BR,BRL
644,97,2026-04-23,4205.29,4829,Loja_11,MOBILE,BR,BRL
645,30,2026-06-03,3032.39,7011,Loja_46,ONLINE,BR,BRL
646,61,2026-05-26,1364.77,7995,Loja_20,ONLINE,BR,BRL
647,96,2026-07-08,2630.25,5812,Loja_6,PRESENCIAL,BR,BRL
648,129,2026-06-23,2534.91,5812,Loja_22,PRESENCIAL,BR,BRL
649,199,2026-06-01,3664.88,5812,Loja_50,ONLINE,BR,BRL
650,174,2026-06-26,4112.47,5812,Loja_47,ONLINE,BR,BRL
651,134,2026-06-28,2302.25,5411,Loja_20,ONLINE,BR,BRL
652,23,2026-05-31,3438.39,7995,Loja_3,ONLINE,BR,BRL
653,80,2026-07-10,2607.68,4829,Loja_49,PRESENCIAL,BR,BRL
654,52,2026-06-18,3197.87,7011,Loja_18,MOBILE,BR,BRL
655,31,2026-06-08,1602.56,5812,Loja_11,PRESENCIAL,BR,BRL
656,144,2026-05-08,581.16,5411,Loja_14,MOBILE,BR,BRL
657,37,2026-04-13,1758.09,7011,Loja_37,ONLINE,BR,BRL
658,87,2026-05-04,864.66,7995,Loja_4,ONLINE,BR,BRL
659,13,2026-06-29,154.67,7995,Loja_4,ONLINE,BR,BRL
660,153,2026-04-28,2138.06,7995,Loja_40,PRESENCIAL,BR,BRL
661,183,2026-04-18,1569.08,4829,Loja_6,PRESENCIAL,BR,BRL
662,179,2026-05-14,2843.27,5411,Loja_30,PRESENCIAL,BR,BRL
663,120,2026-05-13,3425.55,5812,Loja_15,ONLINE,BR,BRL
664,94,2026-05-23,4306.87,5812,Loja_45,MOBILE,BR,BRL
665,84,2026-05-15,1658.34,7995,Loja_2,ONLINE,BR,BRL
666,119,2026-06-21,2381.92,7011,Loja_50,PRESENCIAL,BR,BRL
667,27,2026-05-22,3026.16,5411,Loja_21,MOBILE,BR,BRL
668,137,2026-05-14,3250.76,7995,Loja_38,PRESENCIAL,BR,BRL
669,41,2026-05-12,1200.49,7995,Loja_5,PRESENCIAL,BR,BRL
670,111,2026-05-18,1049.11,4829,Loja_22,MOBILE,BR,BRL
671,172,2026-07-03,3473.72,4829,Loja_32,ONLINE,BR,BRL
672,143,2026-06-30,2964.89,7995,Loja_12,PRESENCIAL,BR,BRL
673,28,2026-04-16,4779.86,4829,Loja_50,PRESENCIAL,BR,BRL
674,16,2026-07-01,1643.77,5812,Loja_9,MOBILE,BR,BRL
675,1,2026-06-24,4517.25,5812,Loja_29,MOBILE,BR,BRL
676,115,2026-06-17,1464.6,5812,Loja_44,PRESENCIAL,BR,BRL
677,174,2026-06-04,1505.68,7995,Loja_46,PRESENCIAL,BR,BRL
678,157,2026-05-08,4951.54,7995,Loja_9,PRESENCIAL,BR,BRL
679,14,2026-07-12,321.43,4829,Loja_23,ONLINE,BR,BRL
680,61,2026-05-18,4307.63,4829,Loja_26,MOBILE,BR,BRL
681,98,2026-05-18,1597.46,4829,Loja_14,MOBILE,BR,BRL
682,143,2026-05-24,875.32,7011,Loja_27,ONLINE,BR,BRL
683,33,2026-06-25,1449.47,5411,Loja_5,MOBILE,BR,BRL
684,125,2026-04-19,88.38,7995,Loja_9,ONLINE,BR,BRL
685,117,2026-04-14,694.73,4829,Loja_28,MOBILE,BR,BRL
686,142,2026-05-16,907.19,7995,Loja_23,ONLINE,BR,BRL
687,148,2026-05-10,937.1,5812,Loja_46,MOBILE,BR,BRL
688,148,2026-05-27,1353.56,5411,Loja_3,MOBILE,BR,BRL
689,149,2026-05-12,2421.51,5411,Loja_10,MOBILE,BR,BRL
690,193,2026-06-07,3659.15,7995,Loja_34,ONLINE,BR,BRL
691,63,2026-05-13,2621.55,5411,Loja_44,MOBILE,BR,BRL
692,157,2026-07-06,2700.59,7011,Loja_35,ONLINE,BR,BRL
693,121,2026-04-30,2349.66,7011,Loja_27,PRESENCIAL,BR,BRL
694,75,2026-06-21,4803.3,5411,Loja_45,MOBILE,BR,BRL
695,145,2026-06-09,3749.63,5411,Loja_41,PRESENCIAL,BR,BRL
696,169,2026-06-05,2894.92,4829,Loja_2,PRESENCIAL,BR,BRL
697,20,2026-06-07,2428.95,7011,Loja_9,MOBILE,BR,BRL
698,4,2026-06-28,1412.05,4829,Loja_12,MOBILE,BR,BRL
699,95,2026-06-20,3697.45,7011,Loja_45,ONLINE,BR,BRL
700,9,2026-05-30,2429.74,5411,Loja_10,MOBILE,BR,BRL
701,127,2026-05-21,4670.37,7995,Loja_16,MOBILE,BR,BRL
702,54,2026-04-30,2206.52,7011,Loja_4,MOBILE,BR,BRL
703,14,2026-06-21,1329.33,7995,Loja_26,PRESENCIAL,BR,BRL
704,193,2026-05-05,1513.82,5812,Loja_25,MOBILE,BR,BRL
705,38,2026-05-06,3530.98,7995,Loja_1,PRESENCIAL,BR,BRL
706,174,2026-06-02,4636.84,4829,Loja_44,ONLINE,BR,BRL
707,91,2026-05-18,495.85,4829,Loja_42,PRESENCIAL,BR,BRL
708,26,2026-06-10,1681.49,4829,Loja_26,PRESENCIAL,BR,BRL
709,188,2026-04-17,3868.02,4829,Loja_50,ONLINE,BR,BRL
710,47,2026-06-02,2604.56,4829,Loja_1,MOBILE,BR,BRL
711,106,2026-06-30,52.3,4829,Loja_7,MOBILE,BR,BRL
712,73,2026-06-10,2235.25,5812,Loja_3,ONLINE,BR,BRL
713,153,2026-04-19,3100.79,5812,Loja_39,MOBILE,BR,BRL
714,23,2026-04-26,617.73,5812,Loja_25,MOBILE,BR,BRL
715,48,2026-06-28,3821.65,5812,Loja_17,PRESENCIAL,BR,BRL
716,164,2026-05-15,2340.11,7011,Loja_50,PRESENCIAL,BR,BRL
